AMZN,2024-09-30,2024-09-25,-3,192.5300,18082.2051,-0.0073726541554959785,0.0004251066895463871,-0.0077977608450423656,-0.0077977608450423656,Pre-Earnings,158877000000,1.4600
AMZN,2024-09-30,2024-09-26,-2,191.1600,18190.2910,-0.0071157741650651846,0.0059774734000777372,-0.0130932475651429218,-0.0208910084101852874,Pre-Earnings,158877000000,1.4600
AMZN,2024-09-30,2024-09-27,-1,187.9700,18119.5898,-0.0166875915463486084,-0.0038867547528513974,-0.0128008367934972110,-0.0336918452036824984,Pre-Earnings,158877000000,1.4600
AMZN,2024-09-30,2024-09-30,0,186.3300,18189.1699,-0.0087247965100813959,0.0038400482995481498,-0.0125648448096295457,-0.0462566900133120441,Earnings Day,158877000000,1.4600
AMZN,2024-09-30,2024-10-01,1,185.1300,17910.3594,-0.0064401867654161970,-0.0153283795540334141,0.0088881927886172171,-0.0373684972246948270,Post-Earnings,158877000000,1.4600
AMZN,2024-09-30,2024-10-02,2,184.7600,17925.1230,-0.0019985955814832820,0.0008243050667090466,-0.0028229006481923286,-0.0401913978728871556,Post-Earnings,158877000000,1.4600
AMZN,2024-09-30,2024-10-03,3,181.9600,17918.4746,-0.0151547954102619614,-0.0003708984312129964,-0.0147838969790489650,-0.0549752948519361206,Post-Earnings,158877000000,1.4600
AMZN,2024-12-31,2024-12-26,-3,227.0500,20020.3574,-0.0087317179655097140,-0.0005376432389450678,-0.0081940747265646462,-0.0081940747265646462,Pre-Earnings,187792000000,1.9000
AMZN,2024-12-31,2024-12-27,-2,223.7500,19722.0313,-0.0145342435586875137,-0.0149011375790923692,0.0003668940204048555,-0.0078271807061597907,Pre-Earnings,187792000000,1.9000
AMZN,2024-12-31,2024-12-30,-1,221.3000,19486.7852,-0.0109497206703910614,-0.0119280867382053084,0.0009783660678142470,-0.0068488146383455437,Pre-Earnings,187792000000,1.9000
AMZN,2024-12-31,2024-12-31,0,219.3900,19310.7910,-0.0086308178942611839,-0.0090314640508276347,0.0004006461565664508,-0.0064481684817790929,Earnings Day,187792000000,1.9000
AMZN,2024-12-31,2025-01-02,1,220.2200,19280.7930,0.0037832171019645380,-0.0015534319645425192,0.0053366490665070572,-0.0011115194152720357,Post-Earnings,187792000000,1.9000
AMZN,2024-12-31,2025-01-03,2,224.1900,19621.6777,0.0180274271183362092,0.0176800145097766466,0.0003474126085595626,-0.0007641068067124731,Post-Earnings,187792000000,1.9000
AMZN,2024-12-31,2025-01-06,3,227.6100,19864.9805,0.0152549177037334403,0.0123996940383950960,0.0028552236653383443,0.0020911168586258712,Post-Earnings,187792000000,1.9000
AMZN,2025-03-31,2025-03-26,-3,201.1300,17899.0098,-0.0222643527295707549,-0.0204056736557419000,-0.0018586790738288549,-0.0018586790738288549,Pre-Earnings,155667000000,1.6200
AMZN,2025-03-31,2025-03-27,-2,201.3600,17804.0293,0.0011435390046238751,-0.0053064667297964158,0.0064500057344202909,0.0045913266605914360,Pre-Earnings,155667000000,1.6200
AMZN,2025-03-31,2025-03-28,-1,192.7200,17322.9902,-0.0429082240762812872,-0.0270185524801399871,-0.0158896715961413001,-0.0112983449355498641,Pre-Earnings,155667000000,1.6200
AMZN,2025-03-31,2025-03-31,0,190.2600,17299.2891,-0.0127646326276463262,-0.0013681875776850580,-0.0113964450499612682,-0.0226947899855111323,Earnings Day,155667000000,1.6200
AMZN,2025-03-31,2025-04-01,1,192.1700,17449.8906,0.0100388941448544097,0.0087056467540044752,0.0013332473908499345,-0.0213615425946611978,Post-Earnings,155667000000,1.6200
AMZN,2025-03-31,2025-04-02,2,196.0100,17601.0508,0.0199823073320497476,0.0086625299530531154,0.0113197773789966322,-0.0100417652156645656,Post-Earnings,155667000000,1.6200
AMZN,2025-03-31,2025-04-03,3,178.4100,16550.6094,-0.0897913371766746594,-0.0596806072510170813,-0.0301107299256575781,-0.0401524951413221437,Post-Earnings,155667000000,1.6200
AMZN,2025-06-30,2025-06-25,-3,211.9900,19973.5508,-0.0036659303473234008,0.0030644776000404930,-0.0067304079473638938,-0.0067304079473638938,Pre-Earnings,167702000000,1.7100
AMZN,2025-06-30,2025-06-26,-2,217.1200,20167.9102,0.0241992546818246143,0.0097308386448743004,0.0144684160369503139,0.0077380080895864201,Pre-Earnings,167702000000,1.7100
AMZN,2025-06-30,2025-06-27,-1,223.3000,20273.4609,0.0284635224760501105,0.0052335962900112476,0.0232299261860388629,0.0309679342756252830,Pre-Earnings,167702000000,1.7100
AMZN,2025-06-30,2025-06-30,0,219.3900,20369.7305,-0.0175100761307657859,0.0047485528235586061,-0.0222586289543243920,0.0087093053213008910,Earnings Day,167702000000,1.7100
AMZN,2025-06-30,2025-07-01,1,220.4600,20202.8906,0.0048771593965085008,-0.0081905796446349646,0.0130677390411434654,0.0217770443624443564,Post-Earnings,167702000000,1.7100
AMZN,2025-06-30,2025-07-02,2,219.9200,20393.1309,-0.0024494239317790075,0.0094164891433902037,-0.0118659130751692112,0.0099111312872751452,Post-Earnings,167702000000,1.7100
AMZN,2025-06-30,2025-07-03,3,223.4100,20601.0996,0.0158694070571116769,0.0101979779867935825,0.0056714290703180944,0.0155825603575932396,Post-Earnings,167702000000,1.7100
AMZN,2025-09-30,2025-09-25,-3,218.1500,22384.6992,-0.0093547068707143181,-0.0050298207481908256,-0.0043248861225234925,-0.0043248861225234925,Pre-Earnings,180169000000,1.9800
AMZN,2025-09-30,2025-09-26,-2,219.7800,22484.0703,0.0074719229887691955,0.0044392421408995301,0.0030326808478696654,-0.0012922052746538271,Pre-Earnings,180169000000,1.9800
AMZN,2025-09-30,2025-09-29,-1,222.1700,22591.1504,0.0108745108745108745,0.0047624873330875504,0.0061120235414233241,0.0048198182667694970,Pre-Earnings,180169000000,1.9800
AMZN,2025-09-30,2025-09-30,0,219.5700,22660.0098,-0.0117027501462843768,0.0030480696547440983,-0.0147508198010284751,-0.0099310015342589781,Earnings Day,180169000000,1.9800
AMZN,2025-09-30,2025-10-01,1,220.6300,22755.1602,0.0048276176162499430,0.0041990449624606958,0.0006285726537892472,-0.0093024288804697309,Post-Earnings,180169000000,1.9800
AMZN,2025-09-30,2025-10-02,2,222.4100,22844.0508,0.0080678058287630875,0.0039063930650771687,0.0041614127636859188,-0.0051410161167838121,Post-Earnings,180169000000,1.9800
AMZN,2025-09-30,2025-10-03,3,219.5100,22780.5098,-0.0130389820601591655,-0.0027815119374537549,-0.0102574701227054106,-0.0153984862394892227,Post-Earnings,180169000000,1.9800
GOOGL,2024-09-30,2024-09-25,-3,161.4900,18082.2051,-0.0049294472857230882,0.0004251066895463871,-0.0053545539752694753,-0.0053545539752694753,Pre-Earnings,88268000000,2.1400
GOOGL,2024-09-30,2024-09-26,-2,162.7300,18190.2910,0.0076784940243977955,0.0059774734000777372,0.0017010206243200583,-0.0036535333509494170,Pre-Earnings,88268000000,2.1400
GOOGL,2024-09-30,2024-09-27,-1,163.9500,18119.5898,0.0074970810545074663,-0.0038867547528513974,0.0113838358073588637,0.0077303024564094467,Pre-Earnings,88268000000,2.1400
GOOGL,2024-09-30,2024-09-30,0,165.8500,18189.1699,0.0115888990545898139,0.0038400482995481498,0.0077488507550416641,0.0154791532114511108,Earnings Day,88268000000,2.1400
GOOGL,2024-09-30,2024-10-01,1,166.9900,17910.3594,0.0068736810370817003,-0.0153283795540334141,0.0222020605911151144,0.0376812138025662252,Post-Earnings,88268000000,2.1400
GOOGL,2024-09-30,2024-10-02,2,165.8600,17925.1230,-0.0067668722678004670,0.0008243050667090466,-0.0075911773345095136,0.0300900364680567116,Post-Earnings,88268000000,2.1400
GOOGL,2024-09-30,2024-10-03,3,165.8600,17918.4746,0.0000000000000000000,-0.0003708984312129964,0.0003708984312129964,0.0304609348992697080,Post-Earnings,88268000000,2.1400
GOOGL,2024-12-31,2024-12-26,-3,195.6000,20020.3574,-0.0026005813064096680,-0.0005376432389450678,-0.0020629380674646002,-0.0020629380674646002,Pre-Earnings,96469000000,2.1700
GOOGL,2024-12-31,2024-12-27,-2,192.7600,19722.0313,-0.0145194274028629856,-0.0149011375790923692,0.0003817101762293836,-0.0016812278912352166,Pre-Earnings,96469000000,2.1700
GOOGL,2024-12-31,2024-12-30,-1,191.2400,19486.7852,-0.0078854534135712803,-0.0119280867382053084,0.0040426333246340281,0.0023614054333988115,Pre-Earnings,96469000000,2.1700
GOOGL,2024-12-31,2024-12-31,0,189.3000,19310.7910,-0.0101443212717004810,-0.0090314640508276347,-0.0011128572208728463,0.0012485482125259652,Earnings Day,96469000000,2.1700
GOOGL,2024-12-31,2025-01-02,1,189.4300,19280.7930,0.0006867406233491811,-0.0015534319645425192,0.0022401725878917003,0.0034887208004176655,Post-Earnings,96469000000,2.1700
GOOGL,2024-12-31,2025-01-03,2,191.7900,19621.6777,0.0124584279153249221,0.0176800145097766466,-0.0052215865944517245,-0.0017328657940340590,Post-Earnings,96469000000,2.1700
GOOGL,2024-12-31,2025-01-06,3,196.8700,19864.9805,0.0264873038218885239,0.0123996940383950960,0.0140876097834934279,0.0123547439894593689,Post-Earnings,96469000000,2.1700
GOOGL,2025-03-31,2025-03-26,-3,165.0600,17899.0098,-0.0322467166979362101,-0.0204056736557419000,-0.0118410430421943101,-0.0118410430421943101,Pre-Earnings,90234000000,2.8400
GOOGL,2025-03-31,2025-03-27,-2,162.2400,17804.0293,-0.0170846964740094511,-0.0053064667297964158,-0.0117782297442130353,-0.0236192727864073454,Pre-Earnings,90234000000,2.8400
GOOGL,2025-03-31,2025-03-28,-1,154.3300,17322.9902,-0.0487549309664694280,-0.0270185524801399871,-0.0217363784863294409,-0.0453556512727367863,Pre-Earnings,90234000000,2.8400
GOOGL,2025-03-31,2025-03-31,0,154.6400,17299.2891,0.0020086826929307328,-0.0013681875776850580,0.0033768702706157908,-0.0419787810021209955,Earnings Day,90234000000,2.8400
GOOGL,2025-03-31,2025-04-01,1,157.0700,17449.8906,0.0157139161924469736,0.0087056467540044752,0.0070082694384424984,-0.0349705115636784971,Post-Earnings,90234000000,2.8400
GOOGL,2025-03-31,2025-04-02,2,157.0400,17601.0508,-0.0001909976443623861,0.0086625299530531154,-0.0088535275974155015,-0.0438240391610939986,Post-Earnings,90234000000,2.8400
GOOGL,2025-03-31,2025-04-03,3,150.7200,16550.6094,-0.0402445236882322975,-0.0596806072510170813,0.0194360835627847838,-0.0243879555983092148,Post-Earnings,90234000000,2.8400
GOOGL,2025-06-30,2025-06-25,-3,170.6800,19973.5508,0.0234454638124362895,0.0030644776000404930,0.0203809862123957965,0.0203809862123957965,Pre-Earnings,96428000000,2.3300
GOOGL,2025-06-30,2025-06-26,-2,173.5400,20167.9102,0.0167565033981720178,0.0097308386448743004,0.0070256647532977174,0.0274066509656935139,Pre-Earnings,96428000000,2.3300
GOOGL,2025-06-30,2025-06-27,-1,178.5300,20273.4609,0.0287541777111905036,0.0052335962900112476,0.0235205814211792560,0.0509272323868727699,Pre-Earnings,96428000000,2.3300
GOOGL,2025-06-30,2025-06-30,0,176.2300,20369.7305,-0.0128829888534139920,0.0047485528235586061,-0.0176315416769725981,0.0332956907099001718,Earnings Day,96428000000,2.3300
GOOGL,2025-06-30,2025-07-01,1,175.8400,20202.8906,-0.0022130170799523350,-0.0081905796446349646,0.0059775625646826296,0.0392732532745828014,Post-Earnings,96428000000,2.3300
GOOGL,2025-06-30,2025-07-02,2,178.6400,20393.1309,0.0159235668789808917,0.0094164891433902037,0.0065070777355906880,0.0457803310101734894,Post-Earnings,96428000000,2.3300
GOOGL,2025-06-30,2025-07-03,3,179.5300,20601.0996,0.0049820868786386027,0.0101979779867935825,-0.0052158911081549798,0.0405644399020185096,Post-Earnings,96428000000,2.3300
GOOGL,2025-09-30,2025-09-25,-3,245.7900,22384.6992,-0.0054624908958485069,-0.0050298207481908256,-0.0004326701476576813,-0.0004326701476576813,Pre-Earnings,102346000000,2.8900
GOOGL,2025-09-30,2025-09-26,-2,246.5400,22484.0703,0.0030513853289393384,0.0044392421408995301,-0.0013878568119601917,-0.0018205269596178730,Pre-Earnings,102346000000,2.8900
GOOGL,2025-09-30,2025-09-29,-1,244.0500,22591.1504,-0.0100997809686055001,0.0047624873330875504,-0.0148622683016930505,-0.0166827952613109235,Pre-Earnings,102346000000,2.8900
GOOGL,2025-09-30,2025-09-30,0,243.1000,22660.0098,-0.0038926449498053677,0.0030480696547440983,-0.0069407146045494660,-0.0236235098658603895,Earnings Day,102346000000,2.8900
GOOGL,2025-09-30,2025-10-01,1,244.9000,22755.1602,0.0074043603455368161,0.0041990449624606958,0.0032053153830761203,-0.0204181944827842692,Post-Earnings,102346000000,2.8900
GOOGL,2025-09-30,2025-10-02,2,245.6900,22844.0508,0.0032258064516129032,0.0039063930650771687,-0.0006805866134642655,-0.0210987810962485347,Post-Earnings,102346000000,2.8900
GOOGL,2025-09-30,2025-10-03,3,245.3500,22780.5098,-0.0013838577068663763,-0.0027815119374537549,0.0013976542305873786,-0.0197011268656611561,Post-Earnings,102346000000,2.8900
